id_od;Id_do;km;czas
11829;13051;92,87983942;1,55
11829;13050;67,53273442;1,13
11829;12641;40,072566;0,67
11829;12300;102,0144533;1,7
11829;12149;62,65482488;1,04
11829;12117;103,4564219;1,72
11829;12113;105,9074467;1,77
11829;11883;165,3387636;2,76
11829;11845;116,1734266;1,94
11829;11844;126,1963961;2,1
11827;13268;102,2816037;1,7
11827;13267;56,63589328;0,94
11827;13266;55,0072412;0,92
11827;13265;102,1786059;1,7
11827;13264;58,74251934;0,98
11827;13257;67,87552384;1,13
11827;13254;96,37854458;1,61
11827;13253;78,80294244;1,31
11827;13252;121,9750973;2,03
11827;13251;118,0048555;1,97
11827;13250;111,5514021;1,86
11827;13249;97,7352182;1,63
11827;13248;89,4149304;1,49
11827;13247;118,3138488;1,97
11827;13246;109,1454388;1,82
11827;13245;119,09116;1,98
11827;13051;86,6710057;1,44
11827;13050;61,3239007;1,02
11827;12641;40,35902852;0,67
11827;12300;95,80561954;1,6
11827;12149;62,9412874;1,05
11827;12117;97,24758818;1,62
11827;12113;99,698613;1,66
11827;12086;115,3397885;1,92
11827;11883;159,1299299;2,65
11827;11845;109,9645929;1,83
11827;11844;119,9875624;2
11826;13268;132,7898621;2,21
11826;13267;89,37952492;1,49
11826;13266;87,75087284;1,46
11826;13265;132,6868643;2,21
11826;13263;86,7675661;1,45
11826;13257;123,6246708;2,06
11826;13254;105,6982325;1,76
11826;13253;107,3751648;1,79
11826;13252;131,2947852;2,19
11826;13251;127,3245434;2,12
11826;13250;120,87109;2,01
11826;13249;107,0549061;1,78
11826;13248;117,9871528;1,97
11826;13247;127,6335367;2,13
11826;13246;118,4651267;1,97
11826;13050;117,1229372;1,95
11826;12641;85,7617286;1,43
11826;12149;108,3439875;1,81
11826;11981;239,3346074;3,99
11827;11981;208,8247397;3,48
11829;11981;215,0335734;3,58
11830;11981;224,0474868;3,73
11831;11981;220,6437327;3,68
11832;11981;219,589615;3,66
11833;11981;185,9302689;3,1
11834;11981;167,3295172;2,79
11835;11981;175,498527;2,92
11836;11981;171,6248456;2,86
11837;11981;171,9386669;2,87
11838;11981;182,7341196;3,05
11841;11981;214,8935609;3,58
11842;11981;214,2948864;3,57
11844;11981;179,4735968;2,99
11845;11981;170,8137383;2,85
11853;11981;118,9286167;1,98
11883;11981;167,6417291;2,79
11976;11981;252,1674846;4,2
12031;11981;122,8521876;2,05
12053;11981;192,6058112;3,21
12068;11981;141,3579882;2,36
12070;11981;173,7829706;2,9
12076;11981;174,3558956;2,91
12086;11981;182,5232961;3,04
12109;11981;206,9530773;3,45
12113;11981;212,5873766;3,54
12117;11981;172,1044289;2,87
12120;11981;171,5218479;2,86
12123;11981;124,0060844;2,07
12131;11981;139,6327758;2,33
12132;11981;125,8906215;2,1
12149;11981;231,4617162;3,86
12252;11981;166,8274031;2,78
12267;11981;174,5844219;2,91
12300;11981;170,036427;2,83
12641;11981;207,7384352;3,46
12642;11981;216,6799283;3,61
12643;11981;223,7046974;3,73
12644;11981;218,5338879;3,64
12645;11981;227,0151097;3,78
12646;11981;214,681128;3,58
12647;11981;228,4490317;3,81
12648;11981;226,756006;3,78
13014;11981;229,1780627;3,82
13015;11981;218,2538628;3,64
13016;11981;245,7446087;4,1
13050;11981;186,8620767;3,11
13051;11981;139,8773954;2,33
13245;11981;172,2380042;2,87
13246;11981;170,1700023;2,84
13247;11981;171,8936054;2,86
13248;11981;172,5292947;2,88
13249;11981;211,5042908;3,53
13250;11981;178,7349097;2,98
13251;11981;180,1945811;3
13252;11981;172,8302413;2,88
13253;11981;193,5376191;3,23
13254;11981;209,4813504;3,49
13255;11981;180,8865973;3,01
13257;11981;149,1375378;2,49
13258;11981;225,5312983;3,76
13263;11981;169,6678882;2,83
13264;11981;173,2808565;2,89
13265;11981;124,9153615;2,08
13266;11981;169,8545716;2,83
13267;11981;172,0191339;2,87
13268;11981;126,2124895;2,1
